//////////// EXTRASUNNY_LA
//Amb		Amb_Obj		Dir			Sky top		Sky bot		SunCore		SunCorona		SunSz		SprSz		SprBght	Shdw		LightShd	PoleShd	FarClp	FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1			Alpha2	RGB2			CloudAlpha
//Midnight
 5 5 5 157 176 208 255 255 255 10 14 18 10 14 18 10 10 0 10 0 0 1.00 1.00 0.20 200 100 0 400.00 79.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//5AM
 5 5 5 160 171 202 255 255 255 10 14 18 10 14 18 10 10 0 10 0 0 1.00 1.00 0.10 200 100 0 400.00 -22.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//6AM
 50 50 50 163 187 192 255 255 255 40 40 40 70 80 85 0 0 0 0 0 0 1.10 0.90 0.10 200 100 0 400.00 90.00 0.80 100 34 25 23 28 30 77 77 88 240 255 63 80 80 255 122 122 90 255 255 0
//7AM
 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 0 0 0 0 0 0 0.00 0.70 0.10 80 50 0 400.00 -22.00 0.50 128 128 128 92 116 125 77 77 88 240 255 124 124 124 255 45 28 12 255 255 0
//Midday
 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 10 10 0 10 0 0 1.10 0.50 0.10 80 0 120 400.00 -22.00 0.30 128 128 128 92 116 123 125 125 125 240 255 80 80 80 255 122 122 122 255 255 0
//7PM
 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 0 0 0 0 0 0 1.10 1.00 0.10 80 0 0 400.00 -22.00 0.80 128 128 128 92 116 123 123 128 134 240 255 44 44 44 255 122 122 122 255 255 0
//8PM
 5 5 5 190 176 169 255 255 255 44 66 72 72 82 85 0 0 0 0 0 0 0.00 1.00 0.10 80 50 0 400.00 -22.00 1.00 120 120 120 46 58 61 122 126 134 240 255 90 90 90 255 90 122 122 255 255 0
//10PM
 5 5 5 222 200 200 255 255 255 10 14 18 10 14 18 10 10 0 10 0 0 1.00 1.00 0.40 200 100 0 400.00 111.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb		Amb_Obj		Dir			Sky top		Sky bot		SunCore		SunCorona		SunSz		SprSz		SprBght	Shdw		LightShd	PoleShd	FarClp	FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1			Alpha2	RGB2			CloudAlpha
//Midnight
 5 5 5 220 212 130 255 255 255 4 10 21 30 36 68 255 128 0 5 0 0 1.00 1.00 0.30 200 100 0 1400.00 100.00 1.00 30 20 0 3 3 3 5 5 10 240 255 0 0 0 255 0 0 0 0 0 0
//5AM
 5 5 5 194 194 142 255 255 255 11 26 53 24 31 58 255 128 0 255 128 0 0.00 1.00 0.20 150 100 0 1400.00 100.00 1.00 35 9 10 27 30 36 5 5 10 240 255 0 0 0 255 0 0 0 0 0 0
//6AM
 100 100 100 210 194 182 255 255 255 68 117 210 200 144 85 255 128 0 255 128 0 3.10 3.00 0.30 140 93 0 1400.00 100.00 0.80 100 34 25 120 92 88 90 170 170 240 255 86 86 86 255 149 94 0 0 0 0
//7AM
 40 40 30 255 255 255 255 255 255 90 145 255 90 205 255 255 255 255 255 255 255 3.10 3.00 0.30 255 255 255 1400.00 100.00 0.50 120 40 40 159 142 106 145 170 170 240 255 133 106 70 255 96 61 15 0 0 0
//Midday
 40 40 35 255 255 255 255 255 255 90 205 255 140 195 235 255 255 255 255 255 255 3.10 3.00 0.00 255 255 255 1400.00 10.00 0.00 44 34 23 145 164 183 90 170 170 240 255 66 66 48 255 128 111 83 0 0 0
//7PM
 40 40 30 255 255 255 255 255 255 68 117 210 128 124 113 50 10 0 255 128 0 3.10 3.00 0.30 255 255 255 1400.00 10.00 0.80 120 40 40 200 123 96 50 97 97 240 255 124 124 107 255 86 50 10 0 0 0
//8PM
 20 20 20 210 194 182 255 255 255 72 107 159 110 99 79 255 128 0 255 128 0 2.00 1.00 0.40 100 60 0 1400.00 10.00 1.00 120 40 40 72 107 159 67 67 67 240 255 81 85 40 255 66 27 0 0 0 0
//10PM
 5 5 5 220 212 130 255 255 255 20 15 45 66 66 64 255 128 0 5 0 0 1.00 1.00 0.30 200 100 0 1400.00 100.00 1.00 30 20 0 3 3 3 5 5 10 240 255 0 0 0 255 0 0 0 0 0 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb		Amb_Obj		Dir			Sky top		Sky bot		SunCore		SunCorona		SunSz		SprSz		SprBght	Shdw		LightShd	PoleShd	FarClp	FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1			Alpha2	RGB2			CloudAlpha
//Midnight
 5 5 5 220 212 130 255 255 255 10 14 27 17 21 38 255 128 0 5 0 0 1.00 1.00 0.30 200 100 0 1400.00 100.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//5AM
 5 5 5 194 194 142 255 255 255 16 37 82 30 36 68 255 128 0 255 128 0 0.00 1.00 0.20 150 100 0 1400.00 100.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//6AM
 100 100 100 210 194 182 255 255 255 68 117 210 200 144 85 255 128 0 255 128 0 3.10 3.00 0.30 140 93 0 1400.00 100.00 0.80 120 80 40 100 100 100 90 170 170 240 255 86 86 86 255 149 94 0 255 255 0
//7AM
 40 40 30 255 255 255 255 255 255 90 145 255 90 205 255 255 255 255 255 255 255 3.10 3.00 0.30 255 255 255 1400.00 100.00 0.50 200 200 200 200 200 200 145 170 170 240 255 133 106 70 255 96 61 15 255 255 0
//Midday
 40 40 35 255 255 255 255 255 255 90 205 255 140 195 235 255 255 255 255 255 255 3.10 3.00 0.00 255 255 255 1400.00 10.00 0.00 200 200 200 200 200 200 90 170 170 240 255 66 66 48 255 128 111 83 255 255 0
//7PM
 40 40 30 255 255 255 255 255 255 68 117 210 128 124 113 50 10 0 255 128 0 3.10 3.00 0.30 255 255 255 1400.00 10.00 0.80 200 200 200 200 200 200 50 97 97 240 255 124 124 107 255 86 50 10 255 255 0
//8PM
 20 20 20 210 194 182 255 255 255 110 99 79 127 72 33 255 128 0 255 128 0 2.00 1.00 0.40 100 60 0 1400.00 10.00 1.00 120 80 40 100 100 100 67 67 67 240 255 81 85 40 255 66 27 0 255 255 0
//10PM
5 5 5 	220 212 130	255 255 255	20 15 45	66 66 64			255 128 0		5 0 0			1.00 		1.00 		0.30 		200 		100 		0		1400.00 	100.00 	1.00 			10 10 10			10 10 10			5 5 10  240		255 		0 0 0			255 		0 0 0			255 255 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb		Amb_Obj		Dir			Sky top		Sky bot		SunCore		SunCorona		SunSz		SprSz		SprBght	Shdw		LightShd	PoleShd	FarClp	FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1			Alpha2	RGB2			CloudAlpha
//Midnight
 5 5 5 157 176 208 255 255 255 10 10 10 10 20 30 10 10 0 10 0 0 1.00 1.00 0.20 200 100 0 800.00 79.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//5AM
 5 5 5 	160 171 202 	255 255 255 	10 10 10 		10 20 30 		10 10 0 		10 0 0 		1.00 		1.00 		0.10 		200 		100 		0 		800.00 	-22.00 	1.00 			10 10 10 			10 10 10 			5 5 10 240 		255 		0 0 0 		255 		0 0 0 		255 255 0
//6AM
 20 20 20 163 187 192 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1.10 0.90 0.10 200 100 0 800.00 90.00 0.80 100 34 25 23 28 30 77 77 88 240 255 63 80 80 255 122 122 90 255 255 0
//7AM
 0 0 0 190 176 169 255 255 255 60 60 65 75 75 75 0 0 0 0 0 0 0.00 0.70 0.10 80 50 0 800.00 -22.00 0.50 128 128 128 92 116 125 77 77 88 240 255 124 124 124 255 45 28 12 255 255 0
//Midday
 22 22 22 190 176 169 255 255 255 125 145 151 125 145 151 10 10 0 10 0 0 1.10 0.50 0.10 80 0 120 800.00 -22.00 0.30 128 128 128 92 116 123 125 125 125 240 255 80 80 80 255 122 122 122 255 255 0
//7PM
 22 22 22 190 176 169 255 255 255 115 125 131 115 125 131 0 0 0 0 0 0 1.10 1.00 0.10 80 0 0 800.00 -22.00 0.80 128 128 128 92 116 123 123 128 134 240 255 44 44 44 255 122 122 122 255 255 0
//8PM
 5 5 5 190 176 169 255 255 255 80 80 80 96 98 95 0 0 0 0 0 0 0.00 1.00 0.10 80 50 0 800.00 -22.00 1.00 120 120 120 46 58 61 122 126 134 240 255 90 90 90 255 90 122 122 255 255 0
//10PM
5 5 5 	222 200 200	255 255 255	40 40 40		50 50 50		10 10 0		10 0 0		1.00 		1.00 		0.40 		200 		100 		0		800.00 	111.00 	1.00 			10 10 10			10 10 10			5 5 10  240		255 		0 0 0			255 		0 0 0			255 255 0
//
//////////// RAINY_COUNTRYSIDE
//Amb		Amb_Obj		Dir			Sky top		Sky bot		SunCore		SunCorona		SunSz		SprSz		SprBght	Shdw		LightShd	PoleShd	FarClp	FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1			Alpha2	RGB2			CloudAlpha
//Midnight
 5 5 5 157 176 208 255 255 255 30 30 30 30 30 30 10 10 0 10 0 0 1.00 1.00 0.20 200 100 0 650.00 -100.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//5AM
 5 5 5 160 171 202 255 255 255 30 30 30 30 30 30 10 10 0 10 0 0 1.00 1.00 0.10 200 100 0 650.00 -100.00 1.00 10 10 10 10 10 10 5 5 10 240 255 0 0 0 255 0 0 0 255 255 0
//6AM
 50 50 50 163 187 192 255 255 255 32 32 32 200 144 85 255 128 0 255 128 0 3.40 3.40 0.10 200 100 0 650.00 100.00 0.80 100 34 25 10 10 10 77 77 88 240 255 86 86 86 255 149 94 0 255 255 0
//7AM
 5 5 5 190 176 169 255 255 255 40 40 40 100 100 90 0 0 0 0 0 0 0.00 0.70 0.10 80 50 0 650.00 -100.00 0.50 128 128 128 10 10 10 77 77 88 240 255 50 50 50 255 50 50 50 255 255 0
//Midday
 5 5 5 190 176 169 255 255 255 40 40 40 100 100 90 0 0 0 0 0 0 1.10 0.50 0.10 80 0 120 650.00 -100.00 0.30 128 128 128 10 10 10 125 125 125 240 255 50 50 50 255 50 50 50 255 255 0
//7PM
 5 5 5 190 176 169 255 255 255 40 40 40 100 100 90 0 0 0 0 0 0 1.00 1.00 0.10 80 0 0 650.00 -100.00 0.80 128 128 128 10 10 10 123 128 134 240 255 50 50 50 255 50 50 50 255 255 0
//8PM
 5 5 5 190 176 169 255 255 255 40 40 40 70 70 70 0 0 0 0 0 0 0.00 1.00 0.10 80 50 0 650.00 -100.00 1.00 120 80 40 10 10 10 122 126 134 240 255 81 85 40 255 66 27 0 255 255 0
//10PM
5 5 5 	222 200 200	255 255 255	40 40 40		50 50 50		10 10 0		10 0 0		1.00 		1.00 		0.40 		200 		100 		0		650.00 	-100.00 	1.00 			10 10 10			10 10 10			5 5 10  240		255 		0 0 0			255 		0 0 0			255 255 0
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 5 5 11 163 163 163 255 255 255 2 0 4 2 0 4 255 255 0 5 0 0 1.00 0.40 1.00 200 100 0 1500.00 100.00 1.00 30 20 0 3 3 3 38 38 55 240 255 84 109 141 255 34 17 77 0 0 0
//5AM
 5 5 15 180 163 163 255 255 255 2 0 4 2 0 4 255 128 0 255 0 0 0.00 0.70 0.50 150 100 0 1500.00 100.00 1.00 70 27 10 50 43 36 53 62 68 240 255 124 93 131 255 34 17 14 0 0 0
//6AM
 70 70 70 188 188 188 255 255 255 110 89 75 200 144 85 255 128 0 155 155 155 4.40 1.00 0.10 140 100 0 1500.00 100.00 0.80 100 34 25 120 92 88 159 138 120 240 255 88 88 88 255 144 77 0 0 69 0
//7AM
 10 10 10 188 188 188 255 255 255 210 231 200 250 218 143 255 128 0 155 155 155 3.80 1.00 0.20 100 50 0 1500.00 100.00 0.50 120 40 40 159 142 106 145 170 170 240 255 64 64 56 255 113 55 0 0 188 0
//Midday
 0 0 0 188 188 188 255 255 255 233 231 233 250 156 158 255 128 0 255 128 0 2.50 1.00 0.00 150 0 150 1500.00 111.00 1.00 120 100 100 180 255 255 126 170 140 240 255 77 77 66 255 120 69 0 0 122 0
//7PM
 0 0 0 163 163 163 255 255 255 210 231 200 250 218 143 255 128 0 255 0 0 2.50 1.00 0.60 110 40 0 1500.00 10.00 0.80 120 40 40 200 123 96 139 112 87 240 255 88 88 77 255 92 20 0 0 188 0
//8PM
 0 0 0 163 163 163 255 255 255 249 123 93 249 131 97 255 128 0 155 0 0 2.00 1.00 0.40 100 60 0 1500.00 10.00 1.00 120 40 40 30 0 0 67 67 67 240 255 127 96 63 255 165 62 0 0 0 0
//10PM
 5 5 11 163 163 163 255 255 255 62 66 70 49 82 101 255 5 8 5 8 0 1.00 0.50 0.60 160 100 0 1500.00 10.00 1.00 70 27 10 0 0 0 67 67 62 240 255 84 109 124 255 34 17 77 0 0 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
10 10 20	163 163 163	255 255 255	2 0 4	2 0 4	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	1500.00 100.00 1.00 30 20 0	3 3 3	38 38 55 240	255 84 109 141	255 34 17 77	55 0 0
//5AM
10 10 15	180 163 163	255 255 255	2 0 4	2 0 4	255 128 0	255 0 0	0.00 0.70 0.50 150 100 0	1500.00 100.00 1.00 70 27 10	50 43 36	53 62 68 240	255 124 93 131	255 34 17 14	55 0 0
//6AM
 100 100 100 188 188 188 255 255 255 155 155 155 200 144 85 255 128 0 155 155 155 4.40 1.00 0.10 140 100 0 1500.00 100.00 0.80 100 34 25 120 92 88 159 138 120 240 255 88 88 88 255 144 77 0 100 69 0
//7AM
0 0 0	188 188 188	255 255 255	155 155 155	198 124 85	255 128 0	155 155 155	3.80 1.00 0.20 100 50 0	1500.00 100.00 0.50 120 40 40	159 142 106	145 170 170 240	255 64 64 56	255 113 55 0	55 188 0
//Midday
 0 0 0 188 188 188 255 255 255 155 155 155	198 124 85 255 128 0 255 128 0 2.50 1.00 0.00 150 0 150 1500.00 111.00 1.00 120 100 100 180 255 255 126 170 140 240 255 77 77 66 255 120 69 0 33 122 0
//7PM
 0 0 0 163 163 163 255 255 255 155 155 155 198 124 85 255 128 0 255 0 0 2.50 1.00 0.60 110 40 0 1500.00 10.00 0.80 120 40 40 200 123 96 139 112 87 240 255 88 88 77 255 92 20 0 55 188 0
//8PM
 0 0 0 163 163 163 255 255 255 181 150 84 167 108 65 255 128 0 155 0 0 2.00 1.00 0.40 100 60 0 1500.00 10.00 1.00 120 40 40 30 0 0 67 67 67 240 255 81 85 40 255 66 27 0 53 0 0
//10PM
 10 10 10 163 163 163 255 255 255 62 66 70 49 82 101 255 5 8 5 8 0 1.00 0.50 0.60 160 100 0 1500.00 10.00 1.00 70 27 10 0 0 0 67 67 62 240 255 84 109 124 255 34 17 77 55 0 0
//
//////////// SANDSTORM_DESERT
//Amb		Amb_Obj		Dir			Sky top		Sky bot		SunCore		SunCorona		SunSz		SprSz		SprBght	Shdw		LightShd	PoleShd	FarClp	FogSt		LightOnGround	LowCloudsRGB		BottomCloudRGB		WaterRGBA			Alpha1	RGB1			Alpha2	RGB2			CloudAlpha
//Midnight
 5 5 5 220 212 130 255 255 255 51 49 40 51 49 40 255 128 0 5 0 0 1.00 1.00 0.30 200 100 0 110.00 -700.00 1.00 30 20 0 3 3 3 5 5 10 240 255 0 0 0 255 0 0 0 0 0 0
//5AM
 5 5 5 194 194 142 255 255 255 53 52 45 53 52 45 0 0 0 0 0 0 0.00 0.00 0.20 150 100 0 110.00 -700.00 1.00 35 9 10 27 30 36 5 5 10 240 255 0 0 0 255 0 0 0 0 0 0
//6AM
 80 80 80 194 194 142 255 255 255 75 73 64 75 73 64 0 0 0 0 0 0 0.00 0.00 0.30 140 93 0 110.00 -700.00 0.80 100 34 25 120 92 88 90 170 170 240 255 0 0 0 255 0 0 0 0 0 0
//7AM
 40 40 30 255 255 255 255 255 255 100 90 80 100 90 80 0 0 0 0 0 0 1.10 1.00 0.30 255 255 255 110.00 -700.00 0.50 120 40 40 159 142 106 145 170 170 240 255 133 106 70 255 96 61 15 0 0 0
//Midday
 40 40 35 255 255 255 255 255 255 100 90 80 100 90 80 0 0 0 0 0 0 1.10 1.00 0.00 255 255 255 110.00 -700.00 0.00 44 34 23 145 164 183 90 170 170 240 255 66 66 48 255 128 111 83 0 0 0
//7PM
 40 40 30 255 255 255 255 255 255 90 80 70 90 80 70 0 0 0 0 0 0 1.10 1.00 0.30 255 255 255 110.00 -700.00 0.80 120 40 40 200 123 96 50 97 97 240 255 124 124 107 255 86 50 10 0 0 0
//8PM
 20 20 20 210 194 182 255 255 255 80 70 60 80 70 60 34 17 0 23 12 0 2.00 1.00 0.40 100 60 0 110.00 -700.00 1.00 120 40 40 72 107 159 67 67 67 240 255 81 85 40 255 66 27 0 0 0 0
//10PM
 5 5 5 220 212 130 255 255 255 51 49 40 51 49 40 255 128 0 5 0 0 1.00 1.00 0.30 200 100 0 110.00 -700.00 1.00 30 20 0 3 3 3 5 5 10 240 255 0 0 0 255 0 0 0 0 0 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 21	156 156 156	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	500.00 5.00 1.00 30 20 0	0 0 0	59 68 77 192	255 104 136 83	255 24 76 16	255 0 0
//5AM
21 21 21	156 156 156	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0.00 1.00 1.00 200 100 0	500.00 5.00 1.00 70 27 10	0 0 0	59 68 77 192	255 94 141 95	255 0 70 20	255 0 0
//6AM
 21 21 21 166 166 166 255 255 255 40 40 40 50 52 55 0 0 0 0 0 0 1.10 0.90 0.90 200 100 0 550.00 5.00 0.90 100 34 25 0 0 0 62 72 77 192 255 124 174 110 255 0 64 20 255 0 100
//7AM
 21 21 21 186 186 186 255 255 255 80 80 80 70 72 75 0 0 0 0 0 0 1.10 0.70 0.80 80 80 0 600.00 5.00 0.80 120 40 40 0 0 0 107 117 122 192 255 124 153 104 255 0 48 20 255 0 0
//Midday
 21 21 21 186 186 186 255 255 255 80 80 80 70 72 75 0 0 0 0 0 0 1.10 0.50 0.70 80 50 120 600.00 5.00 0.70 120 100 100 0 0 0 141 141 140 255 255 124 143 109 255 0 51 24 255 0 0
//7PM
 21 21 21 186 186 186 255 255 255 80 80 80 70 72 75 0 0 0 0 0 0 1.10 1.00 1.00 80 50 0 600.00 5.00 0.90 120 40 40 0 0 0 116 135 144 192 255 124 139 85 255 10 46 22 255 0 0
//8PM
21 21 21	166 166 166	255 255 255	50 50 50	60 62 65	0 0 0	0 0 0	2.00 1.00 1.00 80 80 0	550.00 5.00 1.00 120 40 40	0 0 0	132 176 189 192	255 63 124 99	255 0 87 20	255 0 0
//10PM
21 21 21	156 156 156	255 255 255	20 20 20	20 21 22	0 0 0	0 0 0	1.00 1.00 1.00 200 100 0	500.00 5.00 1.00 70 27 10	0 0 0	161 176 189 192	255 124 124 91	255 0 85 20	255 0 0
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 41	255 64 64 64	0 0 0
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	65 85 65 147	255 64 64 43	255 73 69 64	0 0 0
//6AM
 0 0 0 50 50 50 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 64 0 0 0
//7AM
 0 0 0 180 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 46 255 65 64 64 0 0 0
//Midday
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 87 64 85	255 64 33 33	0 0 0
//7PM
 7 9 2 54 55 55 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 44 64 87 255 99 99 99 0 0 0
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//10PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 0.40 0.50 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 96 92 64	0 0 0
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 61 53 30	255 64 64 64	0 0 0
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 73 80	0 0 0
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	78.00 50.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 16 64	255 64 64 64	0 0 0
//7AM
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//Midday
0 0 0	0 0 0	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 44 44 44	255 33 64 64	234 0 0
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//8PM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//10PM
0 0 0	190 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 40	0 0 0
//
